Image number;Picture;Method;Execution time (s);Valid match
23;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_CCOEFF_NORMED;0.029999494552612305;True
23;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_CCORR_NORMED;0.021993398666381836;True
23;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_SQDIFF;0.02099919319152832;True
24;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;SIFT;0.2090005874633789;False
24;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;ORB;0.037000417709350586;False
24;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_CCOEFF_NORMED;0.025965213775634766;True
24;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_CCORR_NORMED;0.02300119400024414;True
24;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_SQDIFF;0.021033763885498047;True
25;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;SIFT;0.19700026512145996;False
25;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;ORB;0.044999122619628906;False
25;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_CCOEFF_NORMED;0.025994539260864258;False
25;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_CCORR_NORMED;0.021964550018310547;False
25;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_SQDIFF;0.019999027252197266;False
26;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;SIFT;0.1519913673400879;False
26;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;ORB;0.032006263732910156;False
26;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_CCOEFF_NORMED;0.027029991149902344;False
26;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_CCORR_NORMED;0.021999359130859375;False
26;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_SQDIFF;0.02200460433959961;False
27;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;SIFT;0.15400481224060059;False
27;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;ORB;0.03299975395202637;False
27;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_CCOEFF_NORMED;0.027997493743896484;False
27;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_CCORR_NORMED;0.024000167846679688;True
27;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_SQDIFF;0.02100062370300293;True
28;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;SIFT;0.15399980545043945;False
28;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;ORB;0.031057357788085938;False
28;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_CCOEFF_NORMED;0.026032447814941406;False
28;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_CCORR_NORMED;0.021033525466918945;False
28;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_SQDIFF;0.02199244499206543;False
29;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;SIFT;0.15700006484985352;False
29;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;ORB;0.03200125694274902;False
29;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_CCOEFF_NORMED;0.03000044822692871;False
29;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_CCORR_NORMED;0.02199697494506836;False
29;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_SQDIFF;0.020998477935791016;False
30;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;SIFT;0.15196776390075684;False
30;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;ORB;0.03199458122253418;False
30;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_CCOEFF_NORMED;0.02697157859802246;False
30;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_CCORR_NORMED;0.02200484275817871;False
30;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_SQDIFF;0.020996809005737305;True
31;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;SIFT;0.16196727752685547;False
31;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;ORB;0.036031484603881836;False
31;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_CCOEFF_NORMED;0.02295970916748047;True
31;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_CCORR_NORMED;0.0189664363861084;True
31;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_SQDIFF;0.018006324768066406;True
32;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_002.png;SIFT;0.1629636287689209;False
32;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_002.png;ORB;0.030973434448242188;False
32;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_002.png;TM_CCOEFF_NORMED;0.023994922637939453;True
32;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_002.png;TM_CCORR_NORMED;0.018000125885009766;True
32;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_002.png;TM_SQDIFF;0.018999576568603516;True
33;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_003.png;SIFT;0.1589946746826172;False
33;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_003.png;ORB;0.030994653701782227;False
33;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_003.png;TM_CCOEFF_NORMED;0.021964311599731445;True
33;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_003.png;TM_CCORR_NORMED;0.01799917221069336;True
33;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_003.png;TM_SQDIFF;0.017997026443481445;True
34;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_004.png;SIFT;0.15898633003234863;True
34;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_004.png;ORB;0.03700399398803711;False
34;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_004.png;TM_CCOEFF_NORMED;0.02400040626525879;True
34;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_004.png;TM_CCORR_NORMED;0.020002126693725586;True
34;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_004.png;TM_SQDIFF;0.018995285034179688;True
35;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_005.png;SIFT;0.15900158882141113;False
35;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_005.png;ORB;0.03300070762634277;False
