Image number;Picture;Method;Execution time (s);Valid match
30;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_CCORR_NORMED;0.020003318786621094;False
30;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_SQDIFF;0.021964550018310547;False
31;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;SIFT;0.10999393463134766;False
31;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;ORB;0.005001544952392578;False
31;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;TM_CCOEFF_NORMED;0.019968271255493164;False
31;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;TM_CCORR_NORMED;0.016000747680664062;False
31;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;TM_SQDIFF;0.01699972152709961;False
32;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_002.png;SIFT;0.11399579048156738;False
32;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_002.png;ORB;0.0050008296966552734;False
32;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_002.png;TM_CCOEFF_NORMED;0.019995689392089844;False
32;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_002.png;TM_CCORR_NORMED;0.01600027084350586;False
32;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_002.png;TM_SQDIFF;0.01700448989868164;False
33;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_003.png;SIFT;0.11900520324707031;False
33;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_003.png;ORB;0.010001182556152344;False
33;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_003.png;TM_CCOEFF_NORMED;0.021000385284423828;False
33;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_003.png;TM_CCORR_NORMED;0.017005443572998047;False
33;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_003.png;TM_SQDIFF;0.01600503921508789;False
34;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_004.png;SIFT;0.1150364875793457;False
34;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_004.png;ORB;0.00800013542175293;False
34;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_004.png;TM_CCOEFF_NORMED;0.02093648910522461;False
34;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_004.png;TM_CCORR_NORMED;0.017008304595947266;False
34;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_004.png;TM_SQDIFF;0.016981840133666992;False
35;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_005.png;SIFT;0.1160280704498291;False
35;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_005.png;ORB;0.004998683929443359;False
35;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_005.png;TM_CCOEFF_NORMED;0.019997119903564453;False
35;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_005.png;TM_CCORR_NORMED;0.015995025634765625;False
35;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_005.png;TM_SQDIFF;0.016005992889404297;False
36;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_006.png;SIFT;0.11303281784057617;False
36;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_006.png;ORB;0.006001472473144531;False
36;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_006.png;TM_CCOEFF_NORMED;0.020999908447265625;False
36;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_006.png;TM_CCORR_NORMED;0.017003297805786133;False
36;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_006.png;TM_SQDIFF;0.015999555587768555;False
37;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_007.png;SIFT;0.1140604019165039;False
37;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_007.png;ORB;0.0039517879486083984;False
37;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_007.png;TM_CCOEFF_NORMED;0.019999027252197266;False
37;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_007.png;TM_CCORR_NORMED;0.017999887466430664;False
37;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_007.png;TM_SQDIFF;0.018999338150024414;False
38;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_008.png;SIFT;0.11303377151489258;False
38;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_008.png;ORB;0.006961345672607422;False
38;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_008.png;TM_CCOEFF_NORMED;0.019963741302490234;False
38;../storage/dataset_alter/dataset1/blur/img_12.png ../storage/dataset/dataset1_templates/256/img_12_008.png;TM_CCORR_NORMED;0.01700115203857422;False
