Image number;Picture;Method;Execution time (s);Valid match
106;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_006.png;TM_CCOEFF_NORMED;0.019959449768066406;False
106;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_006.png;TM_CCORR_NORMED;0.014964103698730469;False
106;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_006.png;TM_SQDIFF;0.01700568199157715;False
107;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_007.png;SIFT;0.1300036907196045;False
107;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_007.png;ORB;0.011000633239746094;False
107;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_007.png;TM_CCOEFF_NORMED;0.022991418838500977;False
107;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_007.png;TM_CCORR_NORMED;0.017042875289916992;False
107;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_007.png;TM_SQDIFF;0.017998933792114258;False
108;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_008.png;SIFT;0.13199353218078613;False
108;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_008.png;ORB;0.010012149810791016;False
108;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_008.png;TM_CCOEFF_NORMED;0.021955490112304688;False
108;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_008.png;TM_CCORR_NORMED;0.016010522842407227;False
108;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_008.png;TM_SQDIFF;0.018962383270263672;False
109;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_009.png;SIFT;0.12228202819824219;False
109;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_009.png;ORB;0.051973819732666016;False
109;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_009.png;TM_CCOEFF_NORMED;0.019647836685180664;False
109;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_009.png;TM_CCORR_NORMED;0.016004323959350586;False
