Image number;Picture;Method;Execution time (s);Valid match
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;TM_CCOEFF_NORMED;0.009990692138671875;True
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;TM_CCORR_NORMED;0.006000041961669922;True
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;TM_SQDIFF;0.00700068473815918;True
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;CUSTOM_TM_METHOD;0.048999786376953125;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;SIFT;0.08100080490112305;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;ORB;0.02400040626525879;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;TM_CCOEFF_NORMED;0.011000394821166992;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;TM_CCORR_NORMED;0.00700068473815918;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;TM_SQDIFF;0.00799870491027832;True
13;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_003.png;CUSTOM_TM_METHOD;0.04900050163269043;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;SIFT;0.0820000171661377;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;ORB;0.04200172424316406;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;TM_CCOEFF_NORMED;0.009999275207519531;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;TM_CCORR_NORMED;0.007000923156738281;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;TM_SQDIFF;0.006999969482421875;True
14;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;CUSTOM_TM_METHOD;0.04700493812561035;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;SIFT;0.07300186157226562;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;ORB;0.05815911293029785;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_CCOEFF_NORMED;0.008994340896606445;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_CCORR_NORMED;0.006995201110839844;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_SQDIFF;0.006999492645263672;True
15;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;CUSTOM_TM_METHOD;0.04400515556335449;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;SIFT;0.07599806785583496;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;ORB;0.05697298049926758;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_CCOEFF_NORMED;0.009999513626098633;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_CCORR_NORMED;0.006994724273681641;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_SQDIFF;0.006999969482421875;True
16;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;CUSTOM_TM_METHOD;0.04499983787536621;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;SIFT;0.08302950859069824;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;ORB;0.03996872901916504;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_CCOEFF_NORMED;0.00899648666381836;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_CCORR_NORMED;0.005994081497192383;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_SQDIFF;0.0070040225982666016;True
17;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;CUSTOM_TM_METHOD;0.045005083084106445;True
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;SIFT;0.07500076293945312;True
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;ORB;0.0109710693359375;False
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_CCOEFF_NORMED;0.007998228073120117;True
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_CCORR_NORMED;0.0059931278228759766;True
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_SQDIFF;0.006999969482421875;True
18;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;CUSTOM_TM_METHOD;0.045037031173706055;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;SIFT;0.09094619750976562;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;ORB;0.061002492904663086;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_CCOEFF_NORMED;0.008958578109741211;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_CCORR_NORMED;0.0060291290283203125;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_SQDIFF;0.006993532180786133;True
19;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;CUSTOM_TM_METHOD;0.04400062561035156;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;SIFT;0.07496356964111328;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;ORB;0.02597355842590332;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_CCOEFF_NORMED;0.010008096694946289;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_CCORR_NORMED;0.00599360466003418;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_SQDIFF;0.00803232192993164;True
20;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;CUSTOM_TM_METHOD;0.043004512786865234;True
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;SIFT;0.1389904022216797;False
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;ORB;0.014019966125488281;False
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_CCOEFF_NORMED;0.02499985694885254;True
